county,precinct,office,district,candidate,party,votes,election_day,absentee,county_id,original_precinct_name
Montgomery,Ambler 3,U.S. House,4.0,DAN DAVID,REP,200.0,,,Montgomery County,Ambler 3
Montgomery,Ambler 3,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Ambler 3
Montgomery,Ambler 3,State Senate,12.0,MARIA COLLETT,DEM,662.0,,,Montgomery County,Ambler 3
Montgomery,Ambler 3,State Senate,12.0,STEWART GREENLEAF JR,REP,222.0,,,Montgomery County,Ambler 3
Montgomery,Ambler 3,State Senate,12.0,Write-ins,,0.0,,,Montgomery County,Ambler 3
Montgomery,Ambler 3,State House,148.0,MARY JO DALEY,DEM,712.0,,,Montgomery County,Ambler 3
Montgomery,Ambler 3,State House,148.0,,REP,,,,Montgomery County,Ambler 3
Montgomery,Ambler 3,State House,148.0,Write-ins,,2.0,,,Montgomery County,Ambler 3
Montgomery,Bridgeport 1,U.S. Senate,,BOB CASEY JR,DEM,309.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,U.S. Senate,,LOU BARLETTA,REP,107.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,U.S. Senate,,NEAL GALE,GRN,10.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,U.S. Senate,,DALE R KERNS JR,LIB,14.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,315.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,105.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,7.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,11.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,Governor,,Write-ins,,0.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,U.S. House,4.0,MADELEINE DEAN,DEM,320.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,U.S. House,4.0,DAN DAVID,REP,112.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,State Senate,,,DEM,,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,State Senate,,,REP,,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,State Senate,,Write-ins,,,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,State House,149.0,TIM BRIGGS,DEM,341.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,State House,149.0,,REP,,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 1,State House,149.0,Write-ins,,1.0,,,Montgomery County,Bridgeport 1
Montgomery,Bridgeport 2,U.S. Senate,,BOB CASEY JR,DEM,368.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,U.S. Senate,,LOU BARLETTA,REP,159.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,U.S. Senate,,NEAL GALE,GRN,5.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,U.S. Senate,,DALE R KERNS JR,LIB,7.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,371.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,156.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,4.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,9.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,Governor,,Write-ins,,0.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,U.S. House,4.0,MADELEINE DEAN,DEM,359.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,U.S. House,4.0,DAN DAVID,REP,175.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,U.S. House,4.0,Write-ins,,0.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,State Senate,,,DEM,,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,State Senate,,,REP,,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,State Senate,,Write-ins,,,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,State House,149.0,TIM BRIGGS,DEM,384.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,State House,149.0,,REP,,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 2,State House,149.0,Write-ins,,1.0,,,Montgomery County,Bridgeport 2
Montgomery,Bridgeport 3,U.S. Senate,,BOB CASEY JR,DEM,357.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,U.S. Senate,,LOU BARLETTA,REP,142.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,U.S. Senate,,NEAL GALE,GRN,5.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,U.S. Senate,,DALE R KERNS JR,LIB,9.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,U.S. Senate,,Write-ins,,0.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,Governor,,TOM WOLF/JOHN FETTERMAN,DEM,373.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,Governor,,SCOTT R. WAGNER/JEFF BARTOS,REP,138.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,Governor,,PAUL GLOVER/J. BOWSER-BOSTICK,GRN,0.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,Governor,,KEN V. KRAWCHUK/K.S. SMITH,LIB,7.0,,,Montgomery County,Bridgeport 3
Montgomery,Bridgeport 3,Governor,,Write-ins,,1.0,,,Montgomery County,Bridgeport 3
